*******************************************************************************,,,,,,,,,,
Revised: April 12, 2021         Earth Barycenter                              3,,,,,,,,,
 ,,,,,,,,,,
 Dynamical point:,,,,,,,,,,
 ---------------,,,,,,,,,,
 The common point about which the Earth and Moon revolve (center of mass). This,,,,,,,,,,
 is approximately 4671 km from the center of the Earth, or about 3/4 of the way ,,,,,,,,,
 to the surface. See 399 for Earth center, or 301 for Moon center ephemeris.,,,,,,,,,
*******************************************************************************,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Ephemeris / WWW_USER Wed Mar  8 07:28:40 2023 Pasadena, USA      / Horizons,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Target body name: Earth-Moon Barycenter (3)       {source: DE441},,,,,,,,,,
Center body name: Solar System Barycenter (0)     {source: DE441},,,,,,,,,,
Center-site name: BODY CENTER,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Start time      : A.D. 2020-Nov-16 09:03:00.0000 TDB,,,,,,,,,,
Stop  time      : A.D. 2022-Dec-11 17:21:14.7640 TDB,,,,,,,,,,
Step-size       : 1440 minutes,,,,,,,,,,
*******************************************************************************,,,,,,,,,,
Center geodetic : 0.0,0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)},,,,,,
Center cylindric: 0.0,0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)},,,,,,
Center radii    : (undefined),,,,,,,,,,
Output units    : KM-S,,,,,,,,,,
Calendar mode   : Mixed Julian/Gregorian,,,,,,,,,,
Output type     : GEOMETRIC cartesian states,,,,,,,,,,
2459408.877, A.D. 2021-Jul-13 09:03:00.0000,5.31E+07,-1.41E+08,2.82E+04,2.73E+01,1.05E+01,-2.69E-04,5.04E+02,1.51E+08,-2.24E-01
2459409.877, A.D. 2021-Jul-14 09:03:00.0000,5.54E+07,-1.40E+08,2.81E+04,2.72E+01,1.10E+01,-2.90E-04,5.04E+02,1.51E+08,-2.29E-01
2459410.877, A.D. 2021-Jul-15 09:03:00.0000,5.78E+07,-1.39E+08,2.81E+04,2.70E+01,1.14E+01,-3.12E-04,5.04E+02,1.51E+08,-2.34E-01
2459411.877, A.D. 2021-Jul-16 09:03:00.0000,6.01E+07,-1.38E+08,2.81E+04,2.68E+01,1.19E+01,-3.34E-04,5.03E+02,1.51E+08,-2.39E-01
2459412.877, A.D. 2021-Jul-17 09:03:00.0000,6.24E+07,-1.37E+08,2.81E+04,2.66E+01,1.23E+01,-3.55E-04,5.03E+02,1.51E+08,-2.44E-01
2459413.877, A.D. 2021-Jul-18 09:03:00.0000,6.47E+07,-1.36E+08,2.80E+04,2.64E+01,1.28E+01,-3.76E-04,5.03E+02,1.51E+08,-2.49E-01
2459414.877, A.D. 2021-Jul-19 09:03:00.0000,6.70E+07,-1.35E+08,2.80E+04,2.61E+01,1.32E+01,-3.97E-04,5.03E+02,1.51E+08,-2.54E-01
2459415.877, A.D. 2021-Jul-20 09:03:00.0000,6.92E+07,-1.34E+08,2.80E+04,2.59E+01,1.37E+01,-4.18E-04,5.03E+02,1.51E+08,-2.58E-01
2459416.877, A.D. 2021-Jul-21 09:03:00.0000,7.14E+07,-1.33E+08,2.79E+04,2.57E+01,1.41E+01,-4.38E-04,5.03E+02,1.51E+08,-2.63E-01
2459417.877, A.D. 2021-Jul-22 09:03:00.0000,7.36E+07,-1.32E+08,2.79E+04,2.54E+01,1.45E+01,-4.59E-04,5.03E+02,1.51E+08,-2.68E-01
2459418.877, A.D. 2021-Jul-23 09:03:00.0000,7.58E+07,-1.30E+08,2.78E+04,2.52E+01,1.50E+01,-4.79E-04,5.03E+02,1.51E+08,-2.72E-01
2459419.877, A.D. 2021-Jul-24 09:03:00.0000,7.80E+07,-1.29E+08,2.78E+04,2.49E+01,1.54E+01,-4.99E-04,5.03E+02,1.51E+08,-2.77E-01
2459420.877, A.D. 2021-Jul-25 09:03:00.0000,8.01E+07,-1.28E+08,2.78E+04,2.47E+01,1.58E+01,-5.19E-04,5.03E+02,1.51E+08,-2.81E-01
2459421.877, A.D. 2021-Jul-26 09:03:00.0000,8.23E+07,-1.26E+08,2.77E+04,2.44E+01,1.62E+01,-5.38E-04,5.03E+02,1.51E+08,-2.85E-01
2459422.877, A.D. 2021-Jul-27 09:03:00.0000,8.44E+07,-1.25E+08,2.77E+04,2.41E+01,1.66E+01,-5.58E-04,5.03E+02,1.51E+08,-2.90E-01
2459423.877, A.D. 2021-Jul-28 09:03:00.0000,8.64E+07,-1.23E+08,2.76E+04,2.38E+01,1.71E+01,-5.77E-04,5.03E+02,1.51E+08,-2.94E-01
2459424.877, A.D. 2021-Jul-29 09:03:00.0000,8.85E+07,-1.22E+08,2.76E+04,2.36E+01,1.75E+01,-5.95E-04,5.02E+02,1.51E+08,-2.98E-01
2459425.877, A.D. 2021-Jul-30 09:03:00.0000,9.05E+07,-1.20E+08,2.75E+04,2.33E+01,1.79E+01,-6.14E-04,5.02E+02,1.51E+08,-3.02E-01
2459426.877, A.D. 2021-Jul-31 09:03:00.0000,9.25E+07,-1.19E+08,2.75E+04,2.30E+01,1.83E+01,-6.32E-04,5.02E+02,1.51E+08,-3.06E-01
2459427.877, A.D. 2021-Aug-01 09:03:00.0000,9.45E+07,-1.17E+08,2.74E+04,2.26E+01,1.86E+01,-6.50E-04,5.02E+02,1.51E+08,-3.10E-01
2459428.877, A.D. 2021-Aug-02 09:03:00.0000,9.64E+07,-1.16E+08,2.73E+04,2.23E+01,1.90E+01,-6.68E-04,5.02E+02,1.51E+08,-3.13E-01
2459429.877, A.D. 2021-Aug-03 09:03:00.0000,9.83E+07,-1.14E+08,2.73E+04,2.20E+01,1.94E+01,-6.85E-04,5.02E+02,1.51E+08,-3.17E-01
2459430.877, A.D. 2021-Aug-04 09:03:00.0000,1.00E+08,-1.12E+08,2.72E+04,2.17E+01,1.98E+01,-7.03E-04,5.02E+02,1.50E+08,-3.21E-01
2459431.877, A.D. 2021-Aug-05 09:03:00.0000,1.02E+08,-1.11E+08,2.72E+04,2.13E+01,2.01E+01,-7.20E-04,5.02E+02,1.50E+08,-3.24E-01
2459432.877, A.D. 2021-Aug-06 09:03:00.0000,1.04E+08,-1.09E+08,2.71E+04,2.10E+01,2.05E+01,-7.36E-04,5.02E+02,1.50E+08,-3.28E-01
2459433.877, A.D. 2021-Aug-07 09:03:00.0000,1.06E+08,-1.07E+08,2.70E+04,2.06E+01,2.09E+01,-7.53E-04,5.02E+02,1.50E+08,-3.31E-01
2459434.877, A.D. 2021-Aug-08 09:03:00.0000,1.07E+08,-1.05E+08,2.70E+04,2.03E+01,2.12E+01,-7.69E-04,5.02E+02,1.50E+08,-3.34E-01
2459435.877, A.D. 2021-Aug-09 09:03:00.0000,1.09E+08,-1.03E+08,2.69E+04,1.99E+01,2.16E+01,-7.85E-04,5.01E+02,1.50E+08,-3.37E-01
2459436.877, A.D. 2021-Aug-10 09:03:00.0000,1.11E+08,-1.01E+08,2.68E+04,1.96E+01,2.19E+01,-8.00E-04,5.01E+02,1.50E+08,-3.40E-01
2459437.877, A.D. 2021-Aug-11 09:03:00.0000,1.13E+08,-9.95E+07,2.68E+04,1.92E+01,2.22E+01,-8.15E-04,5.01E+02,1.50E+08,-3.43E-01
2459438.877, A.D. 2021-Aug-12 09:03:00.0000,1.14E+08,-9.76E+07,2.67E+04,1.88E+01,2.26E+01,-8.30E-04,5.01E+02,1.50E+08,-3.46E-01
2459439.877, A.D. 2021-Aug-13 09:03:00.0000,1.16E+08,-9.56E+07,2.66E+04,1.84E+01,2.29E+01,-8.45E-04,5.01E+02,1.50E+08,-3.49E-01
2459440.877, A.D. 2021-Aug-14 09:03:00.0000,1.17E+08,-9.36E+07,2.65E+04,1.80E+01,2.32E+01,-8.59E-04,5.01E+02,1.50E+08,-3.51E-01
2459441.877, A.D. 2021-Aug-15 09:03:00.0000,1.19E+08,-9.16E+07,2.65E+04,1.77E+01,2.35E+01,-8.73E-04,5.01E+02,1.50E+08,-3.54E-01
2459442.877, A.D. 2021-Aug-16 09:03:00.0000,1.20E+08,-8.96E+07,2.64E+04,1.73E+01,2.38E+01,-8.86E-04,5.01E+02,1.50E+08,-3.56E-01
2459443.877, A.D. 2021-Aug-17 09:03:00.0000,1.22E+08,-8.75E+07,2.63E+04,1.69E+01,2.41E+01,-9.00E-04,5.01E+02,1.50E+08,-3.59E-01
2459444.877, A.D. 2021-Aug-18 09:03:00.0000,1.23E+08,-8.54E+07,2.62E+04,1.64E+01,2.44E+01,-9.12E-04,5.01E+02,1.50E+08,-3.61E-01
2459445.877, A.D. 2021-Aug-19 09:03:00.0000,1.25E+08,-8.33E+07,2.62E+04,1.60E+01,2.47E+01,-9.25E-04,5.00E+02,1.50E+08,-3.63E-01
2459446.877, A.D. 2021-Aug-20 09:03:00.0000,1.26E+08,-8.12E+07,2.61E+04,1.56E+01,2.49E+01,-9.37E-04,5.00E+02,1.50E+08,-3.65E-01
2459447.877, A.D. 2021-Aug-21 09:03:00.0000,1.27E+08,-7.90E+07,2.60E+04,1.52E+01,2.52E+01,-9.49E-04,5.00E+02,1.50E+08,-3.67E-01
2459448.877, A.D. 2021-Aug-22 09:03:00.0000,1.29E+08,-7.68E+07,2.59E+04,1.48E+01,2.55E+01,-9.61E-04,5.00E+02,1.50E+08,-3.69E-01
2459449.877, A.D. 2021-Aug-23 09:03:00.0000,1.30E+08,-7.46E+07,2.58E+04,1.43E+01,2.57E+01,-9.72E-04,5.00E+02,1.50E+08,-3.70E-01
2459450.877, A.D. 2021-Aug-24 09:03:00.0000,1.31E+08,-7.24E+07,2.57E+04,1.39E+01,2.60E+01,-9.83E-04,5.00E+02,1.50E+08,-3.72E-01
2459451.877, A.D. 2021-Aug-25 09:03:00.0000,1.32E+08,-7.01E+07,2.57E+04,1.34E+01,2.62E+01,-9.93E-04,5.00E+02,1.50E+08,-3.74E-01
2459452.877, A.D. 2021-Aug-26 09:03:00.0000,1.34E+08,-6.78E+07,2.56E+04,1.30E+01,2.64E+01,-1.00E-03,5.00E+02,1.50E+08,-3.75E-01
2459453.877, A.D. 2021-Aug-27 09:03:00.0000,1.35E+08,-6.55E+07,2.55E+04,1.26E+01,2.67E+01,-1.01E-03,5.00E+02,1.50E+08,-3.76E-01
2459454.877, A.D. 2021-Aug-28 09:03:00.0000,1.36E+08,-6.32E+07,2.54E+04,1.21E+01,2.69E+01,-1.02E-03,4.99E+02,1.50E+08,-3.77E-01
2459455.877, A.D. 2021-Aug-29 09:03:00.0000,1.37E+08,-6.09E+07,2.53E+04,1.16E+01,2.71E+01,-1.03E-03,4.99E+02,1.50E+08,-3.78E-01
2459456.877, A.D. 2021-Aug-30 09:03:00.0000,1.38E+08,-5.85E+07,2.52E+04,1.12E+01,2.73E+01,-1.04E-03,4.99E+02,1.50E+08,-3.79E-01
2459457.877, A.D. 2021-Aug-31 09:03:00.0000,1.39E+08,-5.62E+07,2.51E+04,1.07E+01,2.75E+01,-1.05E-03,4.99E+02,1.50E+08,-3.80E-01
2459458.877, A.D. 2021-Sep-01 09:03:00.0000,1.40E+08,-5.38E+07,2.50E+04,1.03E+01,2.77E+01,-1.06E-03,4.99E+02,1.50E+08,-3.81E-01
2459459.877, A.D. 2021-Sep-02 09:03:00.0000,1.40E+08,-5.14E+07,2.49E+04,9.78E+00,2.78E+01,-1.06E-03,4.99E+02,1.50E+08,-3.81E-01
2459460.877, A.D. 2021-Sep-03 09:03:00.0000,1.41E+08,-4.90E+07,2.49E+04,9.31E+00,2.80E+01,-1.07E-03,4.99E+02,1.50E+08,-3.82E-01
2459461.877, A.D. 2021-Sep-04 09:03:00.0000,1.42E+08,-4.66E+07,2.48E+04,8.83E+00,2.82E+01,-1.08E-03,4.99E+02,1.50E+08,-3.82E-01
2459462.877, A.D. 2021-Sep-05 09:03:00.0000,1.43E+08,-4.41E+07,2.47E+04,8.35E+00,2.83E+01,-1.08E-03,4.99E+02,1.49E+08,-3.83E-01
2459463.877, A.D. 2021-Sep-06 09:03:00.0000,1.44E+08,-4.17E+07,2.46E+04,7.87E+00,2.85E+01,-1.09E-03,4.98E+02,1.49E+08,-3.83E-01
2459464.877, A.D. 2021-Sep-07 09:03:00.0000,1.44E+08,-3.92E+07,2.45E+04,7.38E+00,2.86E+01,-1.09E-03,4.98E+02,1.49E+08,-3.83E-01
2459465.877, A.D. 2021-Sep-08 09:03:00.0000,1.45E+08,-3.67E+07,2.44E+04,6.89E+00,2.87E+01,-1.10E-03,4.98E+02,1.49E+08,-3.83E-01
2459466.877, A.D. 2021-Sep-09 09:03:00.0000,1.45E+08,-3.42E+07,2.43E+04,6.40E+00,2.89E+01,-1.10E-03,4.98E+02,1.49E+08,-3.82E-01
2459467.877, A.D. 2021-Sep-10 09:03:00.0000,1.46E+08,-3.17E+07,2.42E+04,5.91E+00,2.90E+01,-1.11E-03,4.98E+02,1.49E+08,-3.82E-01
2459468.877, A.D. 2021-Sep-11 09:03:00.0000,1.46E+08,-2.92E+07,2.41E+04,5.42E+00,2.91E+01,-1.11E-03,4.98E+02,1.49E+08,-3.82E-01
2459469.877, A.D. 2021-Sep-12 09:03:00.0000,1.47E+08,-2.67E+07,2.40E+04,4.92E+00,2.92E+01,-1.12E-03,4.98E+02,1.49E+08,-3.81E-01
2459470.877, A.D. 2021-Sep-13 09:03:00.0000,1.47E+08,-2.42E+07,2.39E+04,4.42E+00,2.93E+01,-1.12E-03,4.98E+02,1.49E+08,-3.80E-01
2459471.877, A.D. 2021-Sep-14 09:03:00.0000,1.48E+08,-2.17E+07,2.38E+04,3.92E+00,2.93E+01,-1.12E-03,4.98E+02,1.49E+08,-3.80E-01
2459472.877, A.D. 2021-Sep-15 09:03:00.0000,1.48E+08,-1.91E+07,2.37E+04,3.42E+00,2.94E+01,-1.12E-03,4.98E+02,1.49E+08,-3.79E-01
2459473.877, A.D. 2021-Sep-16 09:03:00.0000,1.48E+08,-1.66E+07,2.36E+04,2.92E+00,2.95E+01,-1.13E-03,4.97E+02,1.49E+08,-3.78E-01
2459474.877, A.D. 2021-Sep-17 09:03:00.0000,1.48E+08,-1.40E+07,2.35E+04,2.41E+00,2.95E+01,-1.13E-03,4.97E+02,1.49E+08,-3.76E-01
2459475.877, A.D. 2021-Sep-18 09:03:00.0000,1.49E+08,-1.15E+07,2.34E+04,1.91E+00,2.96E+01,-1.13E-03,4.97E+02,1.49E+08,-3.75E-01
2459476.877, A.D. 2021-Sep-19 09:03:00.0000,1.49E+08,-8.93E+06,2.33E+04,1.40E+00,2.96E+01,-1.13E-03,4.97E+02,1.49E+08,-3.74E-01
2459477.877, A.D. 2021-Sep-20 09:03:00.0000,1.49E+08,-6.37E+06,2.32E+04,8.95E-01,2.96E+01,-1.13E-03,4.97E+02,1.49E+08,-3.72E-01
2459478.877, A.D. 2021-Sep-21 09:03:00.0000,1.49E+08,-3.81E+06,2.31E+04,3.87E-01,2.97E+01,-1.13E-03,4.97E+02,1.49E+08,-3.71E-01
2459479.877, A.D. 2021-Sep-22 09:03:00.0000,1.49E+08,-1.24E+06,2.30E+04,-1.21E-01,2.97E+01,-1.13E-03,4.97E+02,1.49E+08,-3.69E-01
2459480.877, A.D. 2021-Sep-23 09:03:00.0000,1.49E+08,1.32E+06,2.29E+04,-6.30E-01,2.97E+01,-1.13E-03,4.97E+02,1.49E+08,-3.67E-01
2459481.877, A.D. 2021-Sep-24 09:03:00.0000,1.49E+08,3.88E+06,2.28E+04,-1.14E+00,2.97E+01,-1.12E-03,4.97E+02,1.49E+08,-3.65E-01
2459482.877, A.D. 2021-Sep-25 09:03:00.0000,1.49E+08,6.44E+06,2.27E+04,-1.65E+00,2.96E+01,-1.12E-03,4.96E+02,1.49E+08,-3.63E-01
2459483.877, A.D. 2021-Sep-26 09:03:00.0000,1.49E+08,9.00E+06,2.26E+04,-2.16E+00,2.96E+01,-1.12E-03,4.96E+02,1.49E+08,-3.61E-01
2459484.877, A.D. 2021-Sep-27 09:03:00.0000,1.48E+08,1.16E+07,2.25E+04,-2.67E+00,2.96E+01,-1.12E-03,4.96E+02,1.49E+08,-3.59E-01
2459485.877, A.D. 2021-Sep-28 09:03:00.0000,1.48E+08,1.41E+07,2.25E+04,-3.17E+00,2.95E+01,-1.11E-03,4.96E+02,1.49E+08,-3.56E-01
2459486.877, A.D. 2021-Sep-29 09:03:00.0000,1.48E+08,1.67E+07,2.24E+04,-3.68E+00,2.95E+01,-1.11E-03,4.96E+02,1.49E+08,-3.54E-01
2459487.877, A.D. 2021-Sep-30 09:03:00.0000,1.47E+08,1.92E+07,2.23E+04,-4.19E+00,2.94E+01,-1.11E-03,4.96E+02,1.49E+08,-3.51E-01
2459488.877, A.D. 2021-Oct-01 09:03:00.0000,1.47E+08,2.18E+07,2.22E+04,-4.70E+00,2.94E+01,-1.10E-03,4.96E+02,1.49E+08,-3.48E-01
2459489.877, A.D. 2021-Oct-02 09:03:00.0000,1.47E+08,2.43E+07,2.21E+04,-5.20E+00,2.93E+01,-1.10E-03,4.96E+02,1.49E+08,-3.45E-01
2459490.877, A.D. 2021-Oct-03 09:03:00.0000,1.46E+08,2.68E+07,2.20E+04,-5.71E+00,2.92E+01,-1.09E-03,4.96E+02,1.49E+08,-3.42E-01
2459491.877, A.D. 2021-Oct-04 09:03:00.0000,1.46E+08,2.93E+07,2.19E+04,-6.21E+00,2.91E+01,-1.09E-03,4.96E+02,1.49E+08,-3.39E-01
2459492.877, A.D. 2021-Oct-05 09:03:00.0000,1.45E+08,3.18E+07,2.18E+04,-6.71E+00,2.90E+01,-1.08E-03,4.95E+02,1.49E+08,-3.36E-01
2459493.877, A.D. 2021-Oct-06 09:03:00.0000,1.44E+08,3.43E+07,2.17E+04,-7.21E+00,2.89E+01,-1.07E-03,4.95E+02,1.48E+08,-3.33E-01
2459494.877, A.D. 2021-Oct-07 09:03:00.0000,1.44E+08,3.68E+07,2.16E+04,-7.71E+00,2.88E+01,-1.07E-03,4.95E+02,1.48E+08,-3.29E-01
2459495.877, A.D. 2021-Oct-08 09:03:00.0000,1.43E+08,3.93E+07,2.15E+04,-8.21E+00,2.86E+01,-1.06E-03,4.95E+02,1.48E+08,-3.26E-01
2459496.877, A.D. 2021-Oct-09 09:03:00.0000,1.42E+08,4.18E+07,2.14E+04,-8.70E+00,2.85E+01,-1.05E-03,4.95E+02,1.48E+08,-3.22E-01
2459497.877, A.D. 2021-Oct-10 09:03:00.0000,1.42E+08,4.42E+07,2.13E+04,-9.19E+00,2.84E+01,-1.04E-03,4.95E+02,1.48E+08,-3.18E-01
2459498.877, A.D. 2021-Oct-11 09:03:00.0000,1.41E+08,4.67E+07,2.12E+04,-9.68E+00,2.82E+01,-1.03E-03,4.95E+02,1.48E+08,-3.15E-01
2459499.877, A.D. 2021-Oct-12 09:03:00.0000,1.40E+08,4.91E+07,2.12E+04,-1.02E+01,2.80E+01,-1.02E-03,4.95E+02,1.48E+08,-3.11E-01
2459500.877, A.D. 2021-Oct-13 09:03:00.0000,1.39E+08,5.15E+07,2.11E+04,-1.07E+01,2.79E+01,-1.02E-03,4.95E+02,1.48E+08,-3.07E-01
2459501.877, A.D. 2021-Oct-14 09:03:00.0000,1.38E+08,5.39E+07,2.10E+04,-1.11E+01,2.77E+01,-1.01E-03,4.95E+02,1.48E+08,-3.02E-01
2459502.877, A.D. 2021-Oct-15 09:03:00.0000,1.37E+08,5.63E+07,2.09E+04,-1.16E+01,2.75E+01,-9.95E-04,4.95E+02,1.48E+08,-2.98E-01
2459503.877, A.D. 2021-Oct-16 09:03:00.0000,1.36E+08,5.87E+07,2.08E+04,-1.21E+01,2.73E+01,-9.85E-04,4.94E+02,1.48E+08,-2.94E-01
2459504.877, A.D. 2021-Oct-17 09:03:00.0000,1.35E+08,6.10E+07,2.07E+04,-1.26E+01,2.71E+01,-9.74E-04,4.94E+02,1.48E+08,-2.89E-01
2459505.877, A.D. 2021-Oct-18 09:03:00.0000,1.34E+08,6.34E+07,2.06E+04,-1.30E+01,2.69E+01,-9.62E-04,4.94E+02,1.48E+08,-2.85E-01
2459506.877, A.D. 2021-Oct-19 09:03:00.0000,1.33E+08,6.57E+07,2.06E+04,-1.35E+01,2.67E+01,-9.51E-04,4.94E+02,1.48E+08,-2.80E-01
2459507.877, A.D. 2021-Oct-20 09:03:00.0000,1.32E+08,6.80E+07,2.05E+04,-1.40E+01,2.64E+01,-9.38E-04,4.94E+02,1.48E+08,-2.75E-01
2459508.877, A.D. 2021-Oct-21 09:03:00.0000,1.30E+08,7.03E+07,2.04E+04,-1.44E+01,2.62E+01,-9.26E-04,4.94E+02,1.48E+08,-2.71E-01
2459509.877, A.D. 2021-Oct-22 09:03:00.0000,1.29E+08,7.25E+07,2.03E+04,-1.49E+01,2.60E+01,-9.13E-04,4.94E+02,1.48E+08,-2.66E-01
2459510.877, A.D. 2021-Oct-23 09:03:00.0000,1.28E+08,7.47E+07,2.02E+04,-1.53E+01,2.57E+01,-9.00E-04,4.94E+02,1.48E+08,-2.61E-01
2459511.877, A.D. 2021-Oct-24 09:03:00.0000,1.26E+08,7.69E+07,2.02E+04,-1.58E+01,2.54E+01,-8.86E-04,4.94E+02,1.48E+08,-2.55E-01
2459512.877, A.D. 2021-Oct-25 09:03:00.0000,1.25E+08,7.91E+07,2.01E+04,-1.62E+01,2.52E+01,-8.72E-04,4.94E+02,1.48E+08,-2.50E-01
2459513.877, A.D. 2021-Oct-26 09:03:00.0000,1.24E+08,8.13E+07,2.00E+04,-1.67E+01,2.49E+01,-8.58E-04,4.94E+02,1.48E+08,-2.45E-01
2459514.877, A.D. 2021-Oct-27 09:03:00.0000,1.22E+08,8.34E+07,1.99E+04,-1.71E+01,2.46E+01,-8.43E-04,4.94E+02,1.48E+08,-2.40E-01
2459515.877, A.D. 2021-Oct-28 09:03:00.0000,1.21E+08,8.55E+07,1.99E+04,-1.75E+01,2.43E+01,-8.28E-04,4.94E+02,1.48E+08,-2.34E-01
2459516.877, A.D. 2021-Oct-29 09:03:00.0000,1.19E+08,8.76E+07,1.98E+04,-1.79E+01,2.40E+01,-8.13E-04,4.93E+02,1.48E+08,-2.29E-01
2459517.877, A.D. 2021-Oct-30 09:03:00.0000,1.18E+08,8.97E+07,1.97E+04,-1.84E+01,2.37E+01,-7.97E-04,4.93E+02,1.48E+08,-2.23E-01
2459518.877, A.D. 2021-Oct-31 09:03:00.0000,1.16E+08,9.17E+07,1.97E+04,-1.88E+01,2.34E+01,-7.81E-04,4.93E+02,1.48E+08,-2.17E-01
2459519.877, A.D. 2021-Nov-01 09:03:00.0000,1.14E+08,9.37E+07,1.96E+04,-1.92E+01,2.31E+01,-7.64E-04,4.93E+02,1.48E+08,-2.11E-01
2459520.877, A.D. 2021-Nov-02 09:03:00.0000,1.13E+08,9.57E+07,1.95E+04,-1.96E+01,2.27E+01,-7.48E-04,4.93E+02,1.48E+08,-2.06E-01
2459521.877, A.D. 2021-Nov-03 09:03:00.0000,1.11E+08,9.77E+07,1.95E+04,-2.00E+01,2.24E+01,-7.30E-04,4.93E+02,1.48E+08,-2.00E-01
2459522.877, A.D. 2021-Nov-04 09:03:00.0000,1.09E+08,9.96E+07,1.94E+04,-2.04E+01,2.21E+01,-7.13E-04,4.93E+02,1.48E+08,-1.94E-01
2459523.877, A.D. 2021-Nov-05 09:03:00.0000,1.07E+08,1.01E+08,1.93E+04,-2.08E+01,2.17E+01,-6.95E-04,4.93E+02,1.48E+08,-1.88E-01
2459524.877, A.D. 2021-Nov-06 09:03:00.0000,1.06E+08,1.03E+08,1.93E+04,-2.11E+01,2.13E+01,-6.77E-04,4.93E+02,1.48E+08,-1.81E-01
2459525.877, A.D. 2021-Nov-07 09:03:00.0000,1.04E+08,1.05E+08,1.92E+04,-2.15E+01,2.10E+01,-6.59E-04,4.93E+02,1.48E+08,-1.75E-01
2459526.877, A.D. 2021-Nov-08 09:03:00.0000,1.02E+08,1.07E+08,1.92E+04,-2.19E+01,2.06E+01,-6.40E-04,4.93E+02,1.48E+08,-1.69E-01
2459527.877, A.D. 2021-Nov-09 09:03:00.0000,1.00E+08,1.09E+08,1.91E+04,-2.22E+01,2.02E+01,-6.22E-04,4.93E+02,1.48E+08,-1.63E-01
2459528.877, A.D. 2021-Nov-10 09:03:00.0000,9.81E+07,1.10E+08,1.91E+04,-2.26E+01,1.99E+01,-6.02E-04,4.93E+02,1.48E+08,-1.56E-01
2459529.877, A.D. 2021-Nov-11 09:03:00.0000,9.61E+07,1.12E+08,1.90E+04,-2.29E+01,1.95E+01,-5.83E-04,4.93E+02,1.48E+08,-1.50E-01
2459530.877, A.D. 2021-Nov-12 09:03:00.0000,9.41E+07,1.14E+08,1.90E+04,-2.33E+01,1.91E+01,-5.63E-04,4.93E+02,1.48E+08,-1.43E-01
2459531.877, A.D. 2021-Nov-13 09:03:00.0000,9.21E+07,1.15E+08,1.89E+04,-2.36E+01,1.87E+01,-5.43E-04,4.93E+02,1.48E+08,-1.37E-01
2459532.877, A.D. 2021-Nov-14 09:03:00.0000,9.00E+07,1.17E+08,1.89E+04,-2.39E+01,1.83E+01,-5.23E-04,4.93E+02,1.48E+08,-1.30E-01
2459533.877, A.D. 2021-Nov-15 09:03:00.0000,8.80E+07,1.19E+08,1.88E+04,-2.43E+01,1.78E+01,-5.02E-04,4.93E+02,1.48E+08,-1.24E-01
2459534.877, A.D. 2021-Nov-16 09:03:00.0000,8.59E+07,1.20E+08,1.88E+04,-2.46E+01,1.74E+01,-4.82E-04,4.93E+02,1.48E+08,-1.17E-01
2459535.877, A.D. 2021-Nov-17 09:03:00.0000,8.37E+07,1.22E+08,1.87E+04,-2.49E+01,1.70E+01,-4.61E-04,4.92E+02,1.48E+08,-1.10E-01
2459536.877, A.D. 2021-Nov-18 09:03:00.0000,8.16E+07,1.23E+08,1.87E+04,-2.52E+01,1.66E+01,-4.39E-04,4.92E+02,1.48E+08,-1.03E-01
2459537.877, A.D. 2021-Nov-19 09:03:00.0000,7.94E+07,1.24E+08,1.87E+04,-2.55E+01,1.61E+01,-4.18E-04,4.92E+02,1.48E+08,-9.64E-02
2459538.877, A.D. 2021-Nov-20 09:03:00.0000,7.72E+07,1.26E+08,1.86E+04,-2.57E+01,1.57E+01,-3.96E-04,4.92E+02,1.48E+08,-8.95E-02
2459539.877, A.D. 2021-Nov-21 09:03:00.0000,7.49E+07,1.27E+08,1.86E+04,-2.60E+01,1.52E+01,-3.74E-04,4.92E+02,1.48E+08,-8.26E-02
2459540.877, A.D. 2021-Nov-22 09:03:00.0000,7.27E+07,1.28E+08,1.86E+04,-2.63E+01,1.48E+01,-3.52E-04,4.92E+02,1.48E+08,-7.57E-02
2459541.877, A.D. 2021-Nov-23 09:03:00.0000,7.04E+07,1.30E+08,1.85E+04,-2.65E+01,1.43E+01,-3.30E-04,4.92E+02,1.48E+08,-6.87E-02
2459542.877, A.D. 2021-Nov-24 09:03:00.0000,6.81E+07,1.31E+08,1.85E+04,-2.68E+01,1.39E+01,-3.07E-04,4.92E+02,1.48E+08,-6.17E-02
2459543.877, A.D. 2021-Nov-25 09:03:00.0000,6.58E+07,1.32E+08,1.85E+04,-2.70E+01,1.34E+01,-2.85E-04,4.92E+02,1.48E+08,-5.46E-02
2459544.877, A.D. 2021-Nov-26 09:03:00.0000,6.34E+07,1.33E+08,1.84E+04,-2.73E+01,1.29E+01,-2.62E-04,4.92E+02,1.48E+08,-4.75E-02
2459545.877, A.D. 2021-Nov-27 09:03:00.0000,6.10E+07,1.34E+08,1.84E+04,-2.75E+01,1.24E+01,-2.39E-04,4.92E+02,1.48E+08,-4.04E-02
