            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2480014.499305556, A.D. 2077-Dec-11 23:59:00.0000, -2.030830735783657E+09, -1.247115006043933E+10, -6.739153413083920E+09, -5.741425525148564E-01, -3.793596116518107E+00, -1.845019717287495E+00,  4.776726894149981E+04,  1.432026696791929E+10,  4.253437721627965E+00,
2480379.499305556, A.D. 2078-Dec-11 23:59:00.0000, -2.048891483908629E+09, -1.259050599534835E+10, -6.797187279478231E+09, -5.712716783504184E-01, -3.775961640092680E+00, -1.835494635148416E+00,  4.821363545591748E+04,  1.445408428244545E+10,  4.233263134106461E+00,
2480744.499305556, A.D. 2079-Dec-11 23:59:00.0000, -2.066862547726748E+09, -1.270931086622313E+10, -6.854923634882549E+09, -5.684545242545698E-01, -3.758646167873476E+00, -1.826150703934077E+00,  4.865789924534182E+04,  1.458727121587737E+10,  4.213457243755529E+00,
2481110.499305556, A.D. 2080-Dec-11 23:59:00.0000, -2.084794470212145E+09, -1.282789785044188E+10, -6.912525085724283E+09, -5.656819320358087E-01, -3.741593540272348E+00, -1.816957205349258E+00,  4.910130718326998E+04,  1.472020157148556E+10,  4.193955650549417E+00,
2481475.499305556, A.D. 2081-Dec-11 23:59:00.0000, -2.102590883382846E+09, -1.294562854593808E+10, -6.969682321315316E+09, -5.629674703621356E-01, -3.724887302894569E+00, -1.807958709360360E+00,  4.954147333100783E+04,  1.485216006284428E+10,  4.174853708922474E+00,
2481840.499305556, A.D. 2082-Dec-11 23:59:00.0000, -2.120302468607747E+09, -1.306283699227990E+10, -7.026558383368431E+09, -5.603019154454050E-01, -3.708471212537431E+00, -1.799124409166307E+00,  4.997964781112057E+04,  1.498352146727015E+10,  4.156086892550725E+00,
2482205.499305556, A.D. 2083-Dec-11 23:59:00.0000, -2.137930743422307E+09, -1.317953219966996E+10, -7.083158367551334E+09, -5.576837020295407E-01, -3.692336474001984E+00, -1.790449127854853E+00,  5.041586533246742E+04,  1.511429619021739E+10,  4.137644950012066E+00,
2482571.499305556, A.D. 2084-Dec-11 23:59:00.0000, -2.155525138294742E+09, -1.329604055347700E+10, -7.139641168503388E+09, -5.551043511807849E-01, -3.676431637423186E+00, -1.781904841648018E+00,  5.085134678886530E+04,  1.524485024644434E+10,  4.119468914235131E+00,
2482936.499305556, A.D. 2085-Dec-11 23:59:00.0000, -2.172990936008757E+09, -1.341173389724073E+10, -7.195702934729197E+09, -5.525765750178125E-01, -3.660835606172696E+00, -1.773533584116960E+00,  5.128374523282019E+04,  1.537448003879295E+10,  4.101648806167935E+00,
2483301.499305556, A.D. 2086-Dec-11 23:59:00.0000, -2.190377701923078E+09, -1.352693948140263E+10, -7.251503002941629E+09, -5.500919787697927E-01, -3.645496868304245E+00, -1.765307329280794E+00,  5.171428482373335E+04,  1.550355256101912E+10,  4.084125613899345E+00,
2483666.499305556, A.D. 2087-Dec-11 23:59:00.0000, -2.207686778204997E+09, -1.364166530237878E+10, -7.307045877307178E+09, -5.476493262555790E-01, -3.630408012350832E+00, -1.757221747947372E+00,  5.214299633929949E+04,  1.563207704004360E+10,  4.066890724644717E+00,
2484032.499305556, A.D. 2088-Dec-11 23:59:00.0000, -2.224966577331559E+09, -1.375623151008994E+10, -7.362487064088156E+09, -5.452408645327471E-01, -3.615521563726881E+00, -1.749251073510637E+00,  5.257107685014731E+04,  1.576041234861256E+10,  4.049889771235170E+00,
2484397.499305556, A.D. 2089-Dec-11 23:59:00.0000, -2.242123941804320E+09, -1.387001962378762E+10, -7.417527856914062E+09, -5.428785356104074E-01, -3.600912036077625E+00, -1.741434873893187E+00,  5.299621621818049E+04,  1.588786592474779E+10,  4.033207704403196E+00,
2484762.499305556, A.D. 2090-Dec-11 23:59:00.0000, -2.259207415228121E+09, -1.398335064559322E+10, -7.472324197778653E+09, -5.405545372795298E-01, -3.586531928549991E+00, -1.733747421588168E+00,  5.341961472999881E+04,  1.601479760531935E+10,  4.016790144590415E+00,
2485127.499305556, A.D. 2091-Dec-11 23:59:00.0000, -2.276218189169675E+09, -1.409623171181778E+10, -7.526880090023623E+09, -5.382677941061319E-01, -3.572375023691841E+00, -1.726185138290536E+00,  5.384129982817970E+04,  1.614121561740497E+10,  4.000629885553490E+00,
2485493.499305556, A.D. 2092-Dec-11 23:59:00.0000, -2.293203734442354E+09, -1.420897721340187E+10, -7.581347924888037E+09, -5.360112054580632E-01, -3.558397420146733E+00, -1.718724345743105E+00,  5.426244659897991E+04,  1.626747224300193E+10,  3.984676724258215E+00,
2485858.499305556, A.D. 2093-Dec-11 23:59:00.0000, -2.310072365299748E+09, -1.432097782717604E+10, -7.635433857268759E+09, -5.337961536602863E-01, -3.544669660772085E+00, -1.711402428547625E+00,  5.468077973019397E+04,  1.639288536067143E+10,  3.969011066367525E+00,
2486223.499305556, A.D. 2094-Dec-11 23:59:00.0000, -2.326871686720486E+09, -1.443254878089153E+10, -7.689290708237391E+09, -5.316154695536467E-01, -3.531147640593957E+00, -1.704195563765684E+00,  5.509747747122596E+04,  1.651780820069845E+10,  3.953582453539495E+00,
2486588.499305556, A.D. 2095-Dec-11 23:59:00.0000, -2.343602767428493E+09, -1.454369647723265E+10, -7.742922056413206E+09, -5.294681997978838E-01, -3.517825977312025E+00, -1.697100628590615E+00,  5.551256442598864E+04,  1.664224813915049E+10,  3.938384631277033E+00,
2486954.499305556, A.D. 2096-Dec-11 23:59:00.0000, -2.360312209816839E+09, -1.465472995737667E+10, -7.796477409569469E+09, -5.273476891960367E-01, -3.504663821642604E+00, -1.690095666052327E+00,  5.592719527444953E+04,  1.676655134037321E+10,  3.923370908672037E+00,
2487319.499305556, A.D. 2097-Dec-11 23:59:00.0000, -2.376909719597692E+09, -1.476504857210181E+10, -7.849667514378780E+09, -5.252646886208719E-01, -3.491728129647975E+00, -1.683216105831220E+00,  5.633912767240105E+04,  1.689004556648493E+10,  3.908617576212527E+00,
2487684.499305556, A.D. 2098-Dec-11 23:59:00.0000, -2.393442028971699E+09, -1.487496218322370E+10, -7.902642302230808E+09, -5.232125782369437E-01, -3.478977873296190E+00, -1.676439899526403E+00,  5.674951940404964E+04,  1.701307791245873E+10,  3.894077749154457E+00,
2488049.499305556, A.D. 2099-Dec-11 23:59:00.0000, -2.409910099990660E+09, -1.498447656477974E+10, -7.955404989830295E+09, -5.211905910494073E-01, -3.466408392125018E+00, -1.669764353169398E+00,  5.715839264303409E+04,  1.713565502578430E+10,  3.879746023840422E+00,
2488414.499305556, A.D. 2100-Dec-11 23:59:00.0000, -2.426314870463950E+09, -1.509359734622187E+10, -8.007958710172132E+09, -5.191979543574405E-01, -3.454015181161449E+00, -1.663186856525055E+00,  5.756576900337041E+04,  1.725778338618063E+10,  3.865617169429444E+00,
2488779.499305556, A.D. 2101-Dec-11 23:59:00.0000, -2.442657253760049E+09, -1.520233001767790E+10, -8.060306515646132E+09, -5.172338949390740E-01, -3.441793912659890E+00, -1.656704912292187E+00,  5.797166955938870E+04,  1.737946931157291E+10,  3.851686161264456E+00,
2489144.499305556, A.D. 2102-Dec-11 23:59:00.0000, -2.458938139273457E+09, -1.531067993575821E+10, -8.112451381891880E+09, -5.152976710842578E-01, -3.429740446036381E+00, -1.650316150174568E+00,  5.837611486874044E+04,  1.750071896499004E+10,  3.837948200637018E+00,
2489509.499305556, A.D. 2103-Dec-11 23:59:00.0000, -2.475158393849515E+09, -1.541865232912521E+10, -8.164396211579639E+09, -5.133885972709405E-01, -3.417850799230781E+00, -1.644018306079310E+00,  5.877912499505210E+04,  1.762153836135591E+10,  3.824398683585755E+00,
2489875.499305556, A.D. 2104-Dec-11 23:59:00.0000, -2.491363057556964E+09, -1.552654659023715E+10, -8.216285343042806E+09, -5.115009218062118E-01, -3.406089184759693E+00, -1.637792286152171E+00,  5.918181785735911E+04,  1.774226264436598E+10,  3.810996772460725E+00,
2490240.499305556, A.D. 2105-Dec-11 23:59:00.0000, -2.507464408856811E+09, -1.563377812874324E+10, -8.267837998860358E+09, -5.096443448514307E-01, -3.394516095915212E+00, -1.631669945276139E+00,  5.958201211372910E+04,  1.786223786416063E+10,  3.797811329404582E+00,
2490605.499305556, A.D. 2106-Dec-11 23:59:00.0000, -2.523507611428346E+09, -1.574064711270294E+10, -8.319198917498399E+09, -5.078130488132966E-01, -3.383095529485400E+00, -1.625632050923472E+00,  5.998082861693219E+04,  1.798180004394685E+10,  3.784801254825366E+00,
2490970.499305556, A.D. 2107-Dec-11 23:59:00.0000, -2.539493452677041E+09, -1.584715829637697E+10, -8.370370730140985E+09, -5.060064122571654E-01, -3.371823978297946E+00, -1.619676595632167E+00,  6.037828559914249E+04,  1.810095464959293E+10,  3.771962484445874E+00,
2491336.499305556, A.D. 2108-Dec-11 23:59:00.0000, -2.555466265638183E+09, -1.595360668867187E+10, -8.421495437981310E+09, -5.042189981878896E-01, -3.360667789163886E+00, -1.613785679901877E+00,  6.077548429451493E+04,  1.822003182279303E+10,  3.759256633979118E+00,
2491701.499305556, A.D. 2109-Dec-11 23:59:00.0000, -2.571339519444788E+09, -1.605941515608241E+10, -8.472296186921798E+09, -5.024600339960353E-01, -3.349684656758452E+00, -1.607989644110318E+00,  6.117027166894748E+04,  1.833838610016153E+10,  3.746749361820850E+00,
2492066.499305556, A.D. 2110-Dec-11 23:59:00.0000, -2.587157666957940E+09, -1.616487946258874E+10, -8.522915368840951E+09, -5.007240966243893E-01, -3.338840724391982E+00, -1.602270476354376E+00,  6.156375181419642E+04,  1.845634848007991E+10,  3.734402055885632E+00,
2492431.499305556, A.D. 2111-Dec-11 23:59:00.0000, -2.602921426469327E+09, -1.627000394889997E+10, -8.573355379778714E+09, -4.990106855289673E-01, -3.328132891851650E+00, -1.596626402662459E+00,  6.195594136815400E+04,  1.857392395046277E+10,  3.722211130046709E+00,
2492797.499305556, A.D. 2112-Dec-11 23:59:00.0000, -2.618674468532058E+09, -1.637507949514213E+10, -8.623756027085102E+09, -4.973146858494238E-01, -3.317529359017023E+00, -1.591040533862510E+00,  6.234792586141173E+04,  1.869143794519439E+10,  3.710140324602186E+00,
2493162.499305556, A.D. 2113-Dec-11 23:59:00.0000, -2.634331398665499E+09, -1.647953607851757E+10, -8.673844189939369E+09, -4.956448505814717E-01, -3.307085163358100E+00, -1.585541733356794E+00,  6.273757924356778E+04,  1.880825309039896E+10,  3.698252233964988E+00,
2493527.499305556, A.D. 2114-Dec-11 23:59:00.0000, -2.649936001352305E+09, -1.658366530973802E+10, -8.723760052456924E+09, -4.939960218889288E-01, -3.296768365588886E+00, -1.580113061040583E+00,  6.312598980726270E+04,  1.892469564800223E+10,  3.686510447486245E+00,
2493892.499305556, A.D. 2115-Dec-11 23:59:00.0000, -2.665488931808690E+09, -1.668747116374374E+10, -8.773505802149372E+09, -4.923677471241026E-01, -3.286576272328475E+00, -1.574752999284554E+00,  6.351317277836087E+04,  1.904077018260349E+10,  3.674911857944197E+00,
2494258.499305556, A.D. 2116-Dec-11 23:59:00.0000, -2.681033232968286E+09, -1.679124062059893E+10, -8.823219179963886E+09, -4.907552259654787E-01, -3.276478832424202E+00, -1.569445651891338E+00,  6.390019886071142E+04,  1.915679768314148E+10,  3.663422231213445E+00,
2494623.499305556, A.D. 2117-Dec-11 23:59:00.0000, -2.696484593018005E+09, -1.689441045181026E+10, -8.872630626489826E+09, -4.891668494887019E-01, -3.266528647006500E+00, -1.564218552134674E+00,  6.428496777815628E+04,  1.927214850266427E+10,  3.652101373681777E+00,
2494988.499305556, A.D. 2118-Dec-11 23:59:00.0000, -2.711886167147787E+09, -1.699726834532253E+10, -8.921878247648525E+09, -4.875977510680738E-01, -3.256695464517854E+00, -1.559055682586120E+00,  6.466855291151952E+04,  1.938714443264749E+10,  3.640914810957402E+00,
2495353.499305556, A.D. 2119-Dec-11 23:59:00.0000, -2.727238556511954E+09, -1.709981795279051E+10, -8.970964047352245E+09, -4.860475024905448E-01, -3.246976882016985E+00, -1.553955681451030E+00,  6.505096824039851E+04,  1.950178966406900E+10,  3.629859763506668E+00,
2495719.499305556, A.D. 2120-Dec-11 23:59:00.0000, -2.742584211116106E+09, -1.720234255926141E+10, -9.020023813441540E+09, -4.845115304430706E-01, -3.237344420950833E+00, -1.548903528414362E+00,  6.543327042816807E+04,  1.961640097663922E+10,  3.618903803025256E+00,
2496084.499305556, A.D. 2121-Dec-11 23:59:00.0000, -2.757839852110213E+09, -1.730428543444955E+10, -9.068791385797379E+09, -4.829978580694290E-01, -3.227848466667169E+00, -1.543925568834680E+00,  6.581338383925769E+04,  1.973035611046854E+10,  3.608104204921849E+00,
2496449.499305556, A.D. 2122-Dec-11 23:59:00.0000, -2.773048038381211E+09, -1.740593055130877E+10, -9.117402907834393E+09, -4.815019142029139E-01, -3.218460348541275E+00, -1.539006677047192E+00,  6.619236773981537E+04,  1.984397262555915E+10,  3.597428324812696E+00,
2496814.499305556, A.D. 2123-Dec-11 23:59:00.0000, -2.788209323560283E+09, -1.750728127646738E+10, -9.165860223010220E+09, -4.800233518045744E-01, -3.209177912810934E+00, -1.534145632335702E+00,  6.657023501283502E+04,  1.995725438413548E+10,  3.586873676144069E+00,
2497180.499305556, A.D. 2124-Dec-11 23:59:00.0000, -2.803365597794345E+09, -1.760861738832884E+10, -9.214297271232155E+09, -4.785578362373012E-01, -3.199974055654820E+00, -1.529328158180475E+00,  6.694802900590017E+04,  2.007051417393411E+10,  3.576409404659414E+00,
2497545.499305556, A.D. 2125-Dec-11 23:59:00.0000, -2.818434572505182E+09, -1.770938837953039E+10, -9.262451141701805E+09, -4.771130202847139E-01, -3.190897043880645E+00, -1.524579432260003E+00,  6.732369767278165E+04,  2.018313680697209E+10,  3.566090348187562E+00,
2497910.499305556, A.D. 2126-Dec-11 23:59:00.0000, -2.833458241882625E+09, -1.780987469370489E+10, -9.310456117176374E+09, -4.756845366439725E-01, -3.181919636819885E+00, -1.519885120839858E+00,  6.769828687594751E+04,  2.029543582492944E+10,  3.555885502107508E+00,
2498275.499305556, A.D. 2127-Dec-11 23:59:00.0000, -2.848437116013081E+09, -1.791007944196262E+10, -9.358313896912899E+09, -4.742720745914840E-01, -3.173039938053404E+00, -1.515244164971355E+00,  6.807180851421520E+04,  2.040741479498190E+10,  3.545792683523651E+00,
2498641.499305556, A.D. 2128-Dec-11 23:59:00.0000, -2.863412551780056E+09, -1.801027906690327E+10, -9.406156667130985E+09, -4.728715361713204E-01, -3.164232151152446E+00, -1.510643018774606E+00,  6.844529327332928E+04,  2.051938270894225E+10,  3.535782547584116E+00,
2499006.499305556, A.D. 2129-Dec-11 23:59:00.0000, -2.878303208717570E+09, -1.810992903007850E+10, -9.453724628905098E+09, -4.714902785703794E-01, -3.155542575136518E+00, -1.506105787289133E+00,  6.881671172651743E+04,  2.063073115997009E+10,  3.525907680139583E+00,
2499371.499305556, A.D. 2130-Dec-11 23:59:00.0000, -2.893150545621259E+09, -1.820930641779914E+10, -9.501150299710369E+09, -4.701241457041030E-01, -3.146945238521754E+00, -1.501618820281865E+00,  6.918709699290412E+04,  2.074176986938713E+10,  3.516138527259481E+00,
2499736.499305556, A.D. 2131-Dec-11 23:59:00.0000, -2.907955034585488E+09, -1.830841411177105E+10, -9.548435249382677E+09, -4.687728300813324E-01, -3.138438429738601E+00, -1.497181155036440E+00,  6.955646008820398E+04,  2.085250213962157E+10,  3.506473111626836E+00,
2500102.499305556, A.D. 2132-Dec-11 23:59:00.0000, -2.922757524619355E+09, -1.840752537345695E+10, -9.595709994791128E+09, -4.674324026686193E-01, -3.129997553624988E+00, -1.492779910701269E+00,  6.992581962750044E+04,  2.096323334379300E+10,  3.496883465746732E+00,
2500467.499305556, A.D. 2133-Dec-11 23:59:00.0000, -2.937477582857693E+09, -1.850610139482183E+10, -9.642717718972637E+09, -4.661099233295172E-01, -3.121667121129512E+00, -1.488438239967485E+00,  7.029316789099338E+04,  2.107336158264758E+10,  3.487420135479399E+00,
2500832.499305556, A.D. 2134-Dec-11 23:59:00.0000, -2.952156157031483E+09, -1.860441606276023E+10, -9.689589261300674E+09, -4.648014589642671E-01, -3.113422366886366E+00, -1.484143167597862E+00,  7.065952585897592E+04,  2.118319293837695E+10,  3.478054960593222E+00,
2501197.499305556, A.D. 2135-Dec-11 23:59:00.0000, -2.966793685149477E+09, -1.870247205466908E+10, -9.736326077501362E+09, -4.635067570943469E-01, -3.105261739132874E+00, -1.479893821000502E+00,  7.102490376228245E+04,  2.129273047810810E+10,  3.468786151959981E+00,
2501563.499305556, A.D. 2136-Dec-11 23:59:00.0000, -2.981430533319446E+09, -1.880053959532809E+10, -9.783057095154366E+09, -4.622220685156971E-01, -3.097161707269063E+00, -1.475677890896421E+00,  7.139030870012536E+04,  2.140227612258937E+10,  3.459586958671162E+00,
2501928.499305556, A.D. 2137-Dec-11 23:59:00.0000, -2.995987141526531E+09, -1.889808538455146E+10, -9.829528358851704E+09, -4.609541548106946E-01, -3.089165068847361E+00, -1.471517595501144E+00,  7.175375381079766E+04,  2.151123422566589E+10,  3.450505959609921E+00,
2502293.499305556, A.D. 2138-Dec-11 23:59:00.0000, -3.010503970463387E+09, -1.899538025271824E+10, -9.875869107799118E+09, -4.596992453342020E-01, -3.081248166089464E+00, -1.467400571492138E+00,  7.211624848230601E+04,  2.161990739424928E+10,  3.441516264945469E+00,
2502658.499305556, A.D. 2139-Dec-11 23:59:00.0000, -3.024981426706817E+09, -1.909242669256799E+10, -9.922080694548969E+09, -4.584571196993955E-01, -3.073409620535233E+00, -1.463326056311617E+00,  7.247780223568318E+04,  2.172829848267336E+10,  3.432616291651645E+00,
2503024.499305556, A.D. 2140-Dec-11 23:59:00.0000, -3.039459414421927E+09, -1.918949202478789E+10, -9.968290530173666E+09, -4.572242172169089E-01, -3.065626913601119E+00, -1.459282300057438E+00,  7.283941116154136E+04,  2.183670611139112E+10,  3.423780455357108E+00,
2503389.499305556, A.D. 2141-Dec-11 23:59:00.0000, -3.053859213015037E+09, -1.928604825021495E+10, -1.001424740960278E+10, -4.560070603387020E-01, -3.057941231949773E+00, -1.455290644221068E+00,  7.319910846788972E+04,  2.194454065099728E+10,  3.415055492119611E+00,
2503754.499305556, A.D. 2142-Dec-11 23:59:00.0000, -3.068220819291055E+09, -1.938236327576045E+10, -1.006007904489561E+10, -4.548020382055418E-01, -3.050329903878507E+00, -1.451339249208833E+00,  7.355789246043564E+04,  2.205210138601367E+10,  3.406415635555281E+00,
2504119.499305556, A.D. 2143-Dec-11 23:59:00.0000, -3.082544612380455E+09, -1.947843942625735E+10, -1.010578669455985E+10, -4.536089280056581E-01, -3.042791669634014E+00, -1.447427412854291E+00,  7.391577201491123E+04,  2.215939097731785E+10,  3.397859433414618E+00,
2504485.499305556, A.D. 2144-Dec-11 23:59:00.0000, -3.096870054230228E+09, -1.957454123872758E+10, -1.015149631806962E+10, -4.524243016498061E-01, -3.035304953221107E+00, -1.443543902275222E+00,  7.427373267256780E+04,  2.226670488274401E+10,  3.389362380148647E+00,
2504850.499305556, A.D. 2145-Dec-11 23:59:00.0000, -3.111119230610199E+09, -1.967014581956274E+10, -1.019695935461914E+10, -4.512544393109028E-01, -3.027909470369992E+00, -1.439709277215783E+00,  7.462982696384266E+04,  2.237345926560506E+10,  3.380969534433005E+00,
2505215.499305556, A.D. 2146-Dec-11 23:59:00.0000, -3.125331693272682E+09, -1.976551827548471E+10, -1.024230205650911E+10, -4.500959015511922E-01, -3.020583493426228E+00, -1.435912219676950E+00,  7.498504258309685E+04,  2.247995022922127E+10,  3.372656217453903E+00,
2505580.499305556, A.D. 2147-Dec-11 23:59:00.0000, -3.139507796371126E+09, -1.986066078014457E+10, -1.028752559825069E+10, -4.489484991965558E-01, -3.013325866791691E+00, -1.432152083554897E+00,  7.533938782593110E+04,  2.258618026055116E+10,  3.364421098093473E+00,
2505946.499305556, A.D. 2148-Dec-11 23:59:00.0000, -3.153686578851655E+09, -1.995583520048867E+10, -1.033275454997949E+10, -4.478089392275909E-01, -3.006115858626821E+00, -1.428418086682743E+00,  7.569383811932577E+04,  2.269244178524677E+10,  3.356240633558602E+00,
2506311.499305556, A.D. 2149-Dec-11 23:59:00.0000, -3.167790903775773E+09, -2.005052356530344E+10, -1.037774289644516E+10, -4.466832551281988E-01, -2.998991778991385E+00, -1.424730028583332E+00,  7.604646461781036E+04,  2.279815654998339E+10,  3.348158271280073E+00,
2506676.499305556, A.D. 2150-Dec-11 23:59:00.0000, -3.181859896164687E+09, -2.014498829413977E+10, -1.042261549140205E+10, -4.455681356673435E-01, -2.991932784345390E+00, -1.421077079357394E+00,  7.639824483579693E+04,  2.290361760620936E+10,  3.340150346398825E+00,
2507041.499305556, A.D. 2151-Dec-11 23:59:00.0000, -3.195893886568232E+09, -2.023923142320048E+10, -1.046737343311657E+10, -4.444634178581656E-01, -2.984937842838023E+00, -1.417458673725426E+00,  7.674918654119050E+04,  2.300882728268402E+10,  3.332215676485106E+00,
2507407.499305556, A.D. 2152-Dec-11 23:59:00.0000, -3.209931507525139E+09, -2.033351225527705E+10, -1.051213996037626E+10, -4.433659626447651E-01, -2.977987030332193E+00, -1.413864473404286E+00,  7.710025545173073E+04,  2.311407509430225E+10,  3.324331649270453E+00,
2507772.499305556, A.D. 2153-Dec-11 23:59:00.0000, -3.223896372097621E+09, -2.042731757101876E+10, -1.055667151245211E+10, -4.422816055945608E-01, -2.971117323442097E+00, -1.410313555825180E+00,  7.744954069705549E+04,  2.321878817654130E+10,  3.316540188201348E+00,
2508137.499305556, A.D. 2154-Dec-11 23:59:00.0000, -3.237827197191636E+09, -2.052090720882742E+10, -1.060109160248399E+10, -4.412071649627379E-01, -2.964308664646988E+00, -1.406795507635165E+00,  7.779801001779429E+04,  2.332325665074318E+10,  3.308818524011760E+00,
2508502.499305556, A.D. 2155-Dec-11 23:59:00.0000, -3.251724292920772E+09, -2.061428307888072E+10, -1.064540125871535E+10, -4.401424767604309E-01, -2.957560106170141E+00, -1.403309804591861E+00,  7.814567069835476E+04,  2.342748270071835E+10,  3.301165566252768E+00,
2508868.499305556, A.D. 2156-Dec-11 23:59:00.0000, -3.265625901418874E+09, -2.070770201637714E+10, -1.068972244031390E+10, -4.390845105979471E-01, -2.950852480833189E+00, -1.399846521125932E+00,  7.849347911515106E+04,  2.353175304090280E+10,  3.293559568352634E+00,
2509233.499305556, A.D. 2157-Dec-11 23:59:00.0000, -3.279456358768158E+09, -2.080065539151070E+10, -1.073381395349160E+10, -4.380389050323084E-01, -2.944221535739816E+00, -1.396424082946710E+00,  7.883954175327414E+04,  2.363550000980768E+10,  3.286041052991517E+00,
2509598.499305556, A.D. 2158-Dec-11 23:59:00.0000, -3.293253989176526E+09, -2.089340056022039E+10, -1.077779802429742E+10, -4.370026163264790E-01, -2.937647967622561E+00, -1.393032488098239E+00,  7.918481695616587E+04,  2.373901091156904E+10,  3.278588117672183E+00,
2509963.499305556, A.D. 2159-Dec-11 23:59:00.0000, -3.307019084227051E+09, -2.098593931800186E+10, -1.082167561763422E+10, -4.359755018678366E-01, -2.931130895520996E+00, -1.389671245049487E+00,  7.952931156884313E+04,  2.384228779827132E+10,  3.271199748129488E+00,
2510329.499305556, A.D. 2160-Dec-11 23:59:00.0000, -3.320789511103467E+09, -2.107852612361530E+10, -1.086556746245992E+10, -4.349546354869883E-01, -2.924651835921355E+00, -1.386330789028381E+00,  7.987397297478394E+04,  2.394561468833605E+10,  3.263854975033126E+00,
2510694.499305556, A.D. 2161-Dec-11 23:59:00.0000, -3.334490304453277E+09, -2.117065678366107E+10, -1.090923464955584E+10, -4.339454461217503E-01, -2.918245361633632E+00, -1.383028914950830E+00,  8.021692443074683E+04,  2.404842894829384E+10,  3.256592976327737E+00,
2511059.499305556, A.D. 2162-Dec-11 23:59:00.0000, -3.348159410120206E+09, -2.126258626272771E+10, -1.095279816676423E+10, -4.329449938606820E-01, -2.911892889274831E+00, -1.379756015708543E+00,  8.055911522992782E+04,  2.415101516908529E+10,  3.249392674026271E+00,
2511424.499305556, A.D. 2163-Dec-11 23:59:00.0000, -3.361797101628868E+09, -2.135431625132011E+10, -1.099625892103208E+10, -4.319531534075510E-01, -2.905593627454807E+00, -1.376511660265833E+00,  8.090055181460561E+04,  2.425337528205697E+10,  3.242253162178792E+00,
2511790.499305556, A.D. 2164-Dec-11 23:59:00.0000, -3.375440884372551E+09, -2.144609891794685E+10, -1.103973645805909E+10, -4.309671236199040E-01, -2.899329750451700E+00, -1.373286643468620E+00,  8.124217290443768E+04,  2.435579070828237E+10,  3.235154228488741E+00,
2512155.499305556, A.D. 2165-Dec-11 23:59:00.0000, -3.389016468633068E+09, -2.153743436286864E+10, -1.108299407741575E+10, -4.299921658569480E-01, -2.893134713387960E+00, -1.370098157878243E+00,  8.158211798513385E+04,  2.445770367960929E+10,  3.228133774433987E+00,
2512520.499305556, A.D. 2166-Dec-11 23:59:00.0000, -3.402561436843119E+09, -2.162857524565069E+10, -1.112615157567241E+10, -4.290254449917237E-01, -2.886990577354068E+00, -1.366936936947049E+00,  8.192132762996794E+04,  2.455939617281140E+10,  3.221171455867373E+00,
2512885.499305556, A.D. 2167-Dec-11 23:59:00.0000, -3.416076046746787E+09, -2.171952315998972E+10, -1.116920980630718E+10, -4.280668340435601E-01, -2.880896615409338E+00, -1.363802581415703E+00,  8.225980791019939E+04,  2.466087000800652E+10,  3.214266437420184E+00,
2513251.499305556, A.D. 2168-Dec-11 23:59:00.0000, -3.429597454953660E+09, -2.181052806343403E+10, -1.121228717408821E+10, -4.271136230667549E-01, -2.874835623044514E+00, -1.360686225981153E+00,  8.259848918354843E+04,  2.476240409942240E+10,  3.207399218163862E+00,
2513616.499305556, A.D. 2169-Dec-11 23:59:00.0000, -3.443052024945150E+09, -2.190109421371480E+10, -1.125514911442805E+10, -4.261709139227195E-01, -2.868840017752221E+00, -1.357604515434927E+00,  8.293552664561094E+04,  2.486344538861220E+10,  3.200606519203882E+00,
2513981.499305556, A.D. 2170-Dec-11 23:59:00.0000, -3.456476988633181E+09, -2.199147204628479E+10, -1.129791427635070E+10, -4.252359858176869E-01, -2.862892477103308E+00, -1.354548515134585E+00,  8.327185245843294E+04,  2.496427333072695E+10,  3.193868703178506E+00,
2514346.499305556, A.D. 2171-Dec-11 23:59:00.0000, -3.469872589678558E+09, -2.208166306609134E+10, -1.134058346463700E+10, -4.243087283144558E-01, -2.856992317334781E+00, -1.351517844560401E+00,  8.360747235378885E+04,  2.506488964410941E+10,  3.187184983225958E+00,
2514712.499305556, A.D. 2172-Dec-11 23:59:00.0000, -3.483275648847789E+09, -2.217191509447717E+10, -1.138327398330700E+10, -4.233865147813292E-01, -2.851122897723510E+00, -1.348503932770357E+00,  8.394330861282701E+04,  2.516557082169198E+10,  3.180536497687292E+00,
2515077.499305556, A.D. 2173-Dec-11 23:59:00.0000, -3.496613162294993E+09, -2.226173641714501E+10, -1.142575333409875E+10, -4.224742699716045E-01, -2.845315641527494E+00, -1.345522893402520E+00,  8.427753164758078E+04,  2.526576836680103E+10,  3.173958830365548E+00,
2515442.499305556, A.D. 2174-Dec-11 23:59:00.0000, -3.509922023090427E+09, -2.235137532022033E+10, -1.146813905826715E+10, -4.215693587173598E-01, -2.839553819408999E+00, -1.342566114816385E+00,  8.461106549312030E+04,  2.536575929818151E+10,  3.167433022254907E+00,
2515807.499305556, A.D. 2175-Dec-11 23:59:00.0000, -3.523202460956202E+09, -2.244083322673777E+10, -1.151043191557297E+10, -4.206716838108173E-01, -2.833836812409124E+00, -1.339633259347979E+00,  8.494391556732442E+04,  2.546554524007265E+10,  3.160958364544036E+00,
